frame,noisy_v0_x,noisy_v0_y,noisy_v0_z,noisy_v1_x,noisy_v1_y,noisy_v1_z,noisy_v2_x,noisy_v2_y,noisy_v2_z,noisy_v3_x,noisy_v3_y,noisy_v3_z,noisy_v4_x,noisy_v4_y,noisy_v4_z,noisy_v5_x,noisy_v5_y,noisy_v5_z,noisy_v6_x,noisy_v6_y,noisy_v6_z,noisy_v7_x,noisy_v7_y,noisy_v7_z,noisy_m0_x,noisy_m0_y,noisy_m0_z,noisy_m1_x,noisy_m1_y,noisy_m1_z,noisy_m2_x,noisy_m2_y,noisy_m2_z,optimized_v0_x,optimized_v0_y,optimized_v0_z,optimized_v1_x,optimized_v1_y,optimized_v1_z,optimized_v2_x,optimized_v2_y,optimized_v2_z,optimized_v3_x,optimized_v3_y,optimized_v3_z,optimized_v4_x,optimized_v4_y,optimized_v4_z,optimized_v5_x,optimized_v5_y,optimized_v5_z,optimized_v6_x,optimized_v6_y,optimized_v6_z,optimized_v7_x,optimized_v7_y,optimized_v7_z,optimized_m0_x,optimized_m0_y,optimized_m0_z,optimized_m1_x,optimized_m1_y,optimized_m1_z,optimized_m2_x,optimized_m2_y,optimized_m2_z,noisy_center_x,optimized_center_x,noisy_center_y,optimized_center_y,noisy_center_z,optimized_center_z
103,-4.157485,-1.221354,-0.52555,-2.130102,-1.200467,-0.889595,-2.463979,0.873549,-0.80854,-4.200398,0.930113,-0.537986,-3.802925,-1.170836,1.300096,-1.850233,-1.30478,1.11671,-1.835546,0.576585,1.091453,-3.884458,0.618211,1.537921,-2.899037,-1.956869,0.30344,-1.776119,-1.055067,-0.646498,-3.390971,-1.135652,1.887227,-4.1508100930440195,-1.2419037330431997,-0.5338265869893813,-2.1621860916221487,-1.1859609328450689,-0.9155769520361037,-2.2230694542221596,0.8247665356111121,-0.7820433576314874,-4.195581904589536,0.7427199374511765,-0.428703497403647,-3.787658605478655,-1.3502867429688266,1.418150534614488,-1.8142746591394814,-1.2659177375697728,1.0639552032903423,-1.864357477648804,0.7208159938380293,1.1792355155031022,-3.831804978687592,0.6611164257251071,1.5236717693286996,-2.9527099743377287,-1.766492395515857,0.2372024517153914,-1.833848601945101,-1.1801722104944923,-0.6544525999791444,-3.5066136971583233,-1.147214007262074,1.811567099310438,-2.9446593636363634,-2.9384468670794135,-0.5496879090909091,-0.5625935333703516,0.3480616363636364,0.35628905270206346
104,-4.092372,-1.372683,-0.212882,-2.113522,-1.195257,-1.032315,-2.408154,0.769412,-0.738643,-4.282906,0.643978,-0.129773,-3.603825,-1.60624,1.488114,-1.811691,-1.420649,0.993344,-1.855856,0.485379,1.17343,-3.806323,0.207687,1.856052,-2.809794,-1.908208,0.261299,-1.957581,-1.085907,-0.493731,-3.376922,-1.205333,1.873365,-4.175561940860932,-1.3896262802908694,-0.3790360381745017,-2.2358509998214418,-1.2155548135239065,-0.9364487639062844,-2.3711064985547052,0.7792187016734485,-0.6773203590373726,-4.296326170051616,0.5814868173830133,-0.15118597851653823,-3.6264576515007256,-1.58896479146682,1.5216452082197434,-1.7005521949485414,-1.3888266372656703,0.9947205901494751,-1.8257372302337318,0.5835647414850539,1.2332781609321715,-3.747724195409691,0.40886241429939985,1.7514434273247321,-2.8887622543836646,-1.8973881055399202,0.2466215626477385,-1.8850172959317786,-1.208347408280848,-0.7064733104427317,-3.318805881016081,-1.3947069607937865,1.8992900853162584,-2.919904181818182,-2.9156274829739006,-0.6988928181818181,-0.7027529383928095,0.45802363636363636,0.43604859859206274
105,-4.299844,-1.497442,-0.283843,-2.301717,-1.335857,-0.882376,-2.354642,0.679972,-0.787552,-4.328165,0.404021,-0.00751,-3.790141,-1.497994,1.747177,-1.699885,-1.7314,0.996211,-1.766377,0.416593,1.172565,-3.516849,0.441878,1.70783,-3.055106,-1.993559,0.298372,-1.832166,-1.369748,-0.622679,-3.08678,-1.350122,1.946404,-4.23234168798999,-1.4542326644251786,-0.24676450529548283,-2.3142933098943743,-1.3657137000265238,-0.8923209856788903,-2.3707485681416633,0.6396718287730451,-0.6928099790205897,-4.276502001279534,0.5260371466309764,-0.07833696981070443,-3.607109204496788,-1.6134714445692664,1.6340778367176774,-1.700624792644666,-1.4974817725085434,1.0187078302881032,-1.748684615696256,0.48455307660320124,1.19797542056061,-3.650785565938473,0.3935613313645777,1.8036011450077605,-2.9370743711410277,-1.9870935127532352,0.33929422212599164,-1.9536306037093598,-1.3636614558386528,-0.6779774662243954,-3.276760452108278,-1.418465778037516,1.9916304365868904,-2.911970181818182,-2.9153231975491285,-0.8030598181818184,-0.7869360858897377,0.48041809090909093,0.4906433622960883
106,-4.19996,-1.586175,-0.035757,-2.373638,-1.370177,-0.833849,-2.462319,0.471896,-0.574032,-4.28898,0.483359,0.025458,-3.359501,-1.821108,1.881907,-1.785608,-1.514146,1.073099,-1.791634,0.468659,1.386147,-3.804499,0.300686,1.694015,-2.967503,-1.887109,0.319529,-2.042674,-1.395561,-0.455272,-3.347788,-1.659182,2.1881,-4.244615194487638,-1.523450179915164,-0.1488206801078632,-2.3359433121480095,-1.4006517155028688,-0.8161890490335473,-2.4187596069317254,0.6015829681588247,-0.5953708207534567,-4.315152481170632,0.45416549172303955,0.04051299106043593,-3.594569369270221,-1.6926705249395124,1.7227149094478502,-1.6974902292670593,-1.5428787621220958,1.0859497833378111,-1.7718211920002704,0.4363354350517028,1.2861867137280576,-3.6649935820815944,0.31169983852490213,1.913414192588978,-2.9348758504903723,-2.043422615412669,0.4162761743102893,-1.9727934076245175,-1.3955524422817707,-0.6061388456814927,-3.262772802755938,-1.4965373080036737,2.0783047989569634,-2.9476458181818184,-2.9285260934752704,-0.8644416363636364,-0.8446708922472077,0.6063040909090909,0.5797127425321841
107,-4.005139,-1.655882,-0.134953,-2.156511,-1.275344,-0.734125,-2.557017,0.53841,-0.544043,-4.267506,0.477663,0.350907,-3.487461,-1.714523,1.836658,-1.486203,-1.494769,0.903214,-1.668173,0.283534,1.1316,-3.454734,0.377085,1.89535,-2.848717,-2.073952,0.445467,-1.982008,-1.564093,-0.624928,-3.12165,-1.893607,2.236386,-4.208771048836831,-1.5853286909361115,-0.009795249526971195,-2.3558992075584246,-1.4265983795273507,-0.8130131434860708,-2.4523636467599363,0.5720133507015849,-0.5664189001608454,-4.294917813028264,0.3891452595889543,0.20425578709040415,-3.421520407523758,-1.7612583883584167,1.8076550888161302,-1.5783816973629814,-1.575997672708285,1.0360756542685983,-1.6675404674631393,0.39991647264084207,1.2612927995545062,-3.5078554383533422,0.2399552950100713,2.0233316898313873,-2.853672522417197,-2.089797853606659,0.45317536009603476,-1.978516168907543,-1.4177076110572104,-0.6299067808285103,-3.067651205158309,-1.5631726221658742,2.1401306318362523,-2.821374454545454,-2.8533717839427024,-0.9086798181818181,-0.8926209854925868,0.6146848181818182,0.6278893579537196
108,-4.098033,-1.736085,0.153629,-2.314123,-1.471861,-0.672132,-2.566903,0.608443,-0.414753,-4.290066,0.103282,0.47512,-3.35754,-2.033212,1.810555,-1.608651,-1.50995,1.13197,-1.425591,0.126823,1.321664,-3.519295,-0.067414,2.115982,-2.695091,-2.264347,0.592691,-1.957366,-1.261108,-0.780261,-2.798844,-1.678516,2.089273,-4.139785489055951,-1.7668917890867175,0.10991951507164216,-2.3431252032626455,-1.4537806141037422,-0.771818295557086,-2.544918225956036,0.5200919132719084,-0.4145092154258502,-4.331531026043189,0.18519659115219755,0.4329846746623539,-3.251457064934712,-1.9852241333238823,1.8754347830273126,-1.4644494180948775,-1.647862115074738,1.0271381366518604,-1.6587110538588914,0.30491326748328706,1.361562239779802,-3.4448891744862995,-0.006574610517633861,2.2015581111842235,-2.73528262331235,-2.209406608509457,0.4796157044950089,-1.9580475424698824,-1.430840872899733,-0.6068519138215603,-2.8933653355893143,-1.7826693755215062,2.20061666032587,-2.7846820909090906,-2.7968692870058316,-1.0167222727272727,-1.0248225770118198,0.7112489090909091,0.7177864000357796
109,-4.08974,-1.803925,0.24818,-2.559393,-1.625167,-0.515686,-2.595899,0.489139,-0.442214,-4.387406,0.234841,0.493513,-3.207316,-2.081469,1.981742,-1.470251,-1.761007,1.048295,-1.497845,0.065012,1.308137,-3.165286,-0.031226,2.190862,-2.756507,-2.507932,0.540276,-1.876506,-1.642503,-0.697888,-2.725011,-2.063772,2.183859,-4.1679073999412495,-1.8360601428428236,0.25296726984987317,-2.4123942761273494,-1.598794919346155,-0.7295637693416035,-2.519773398274114,0.38418033337451973,-0.38194065689844553,-4.267978214825928,0.1244854177380228,0.5660701753853157,-3.1919075142315005,-2.0736424627037264,1.9690148878985307,-1.4432605677174903,-1.8115043085518931,1.0201555168334007,-1.5451863649365798,0.1499162475333531,1.3447310745002918,-3.29249374613108,-0.08646672718018178,2.284991700930457,-2.762688091087549,-2.3287016457386587,0.5492542614882955,-2.0181745912087434,-1.5891888968182764,-0.5863034886462442,-2.8089842123685873,-1.8822224890146642,2.2718836852690325,-2.757378181818182,-2.7664316706227425,-1.1570917272727272,-1.1407272357773166,0.7580978181818181,0.7782964233880821
110,-4.120951,-1.99772,0.38542,-2.457721,-1.569553,-0.649904,-2.685821,0.381356,-0.289589,-4.254584,-0.027927,0.79013,-3.153426,-2.201952,1.959472,-1.517379,-1.850002,0.976243,-1.447457,0.037077,1.395144,-3.11912,-0.197917,2.357376,-2.748406,-2.35768,0.582868,-2.324594,-1.586895,-0.37344,-2.712332,-2.096227,2.335594,-4.169618134390503,-1.9161099057491926,0.3857616728873888,-2.4812225713859313,-1.5984801800925084,-0.6875137518495149,-2.602565202273172,0.36403172337896517,-0.24210837273691077,-4.285356373309895,0.025718593236536247,0.7952653152867664,-3.0875676701255133,-2.2113425500678914,2.027664545026577,-1.4044299297833565,-1.870541594311352,0.9895322234681225,-1.5213412151414056,0.07160148431090785,1.4106269540488559,-3.204119205420049,-0.24305814251271562,2.4413051751280825,-2.7405305715141566,-2.3927703710798855,0.5745114442455511,-2.0792937912419966,-1.587307153301095,-0.5677082309609875,-2.6904881635948956,-2.0260653616993314,2.31576452562535,-2.776526454545454,-2.75150298438008,-1.2243127272727272,-1.2167566779897785,0.8608467272727274,0.8584637727426618
111,-4.133017,-1.912118,0.418657,-2.513535,-1.610643,-0.644677,-2.670808,0.380458,-0.102214,-4.39656,-0.002178,0.978992,-2.933321,-2.302621,2.086693,-1.243855,-1.956605,0.814857,-1.520383,0.016834,1.49075,-2.998303,-0.447796,2.791253,-2.707662,-2.349073,0.610202,-2.113152,-1.573264,-0.451288,-2.444184,-2.04754,2.308274,-4.145357429354722,-1.969409656782377,0.526717461786754,-2.547140141892468,-1.5680414423173135,-0.6514563011244585,-2.6750438600632744,0.3708304579365085,-0.1138883050862659,-4.269893022263126,-0.049569965552021866,1.027210157672691,-2.939857715690282,-2.30754850019313,2.0714741176902636,-1.3447689774148708,-1.8846233817004556,0.929702282931703,-1.46962895349077,0.03501988565904157,1.441843348521016,-3.0654346401800687,-0.3614745520882452,2.577293220550428,-2.69692945264796,-2.4200901113498565,0.5904862780599898,-2.1378032996739234,-1.5525093371710588,-0.5607532307060872,-2.526507813907885,-2.125241251550233,2.337758356138788,-2.6977072727272726,-2.7107604824163043,-1.2549587272727272,-1.2575143504644672,0.9364999090909091,0.9251261260395293
112,-4.19858,-2.095461,0.769987,-2.662567,-1.620707,-0.437218,-2.845603,0.126723,-0.114196,-4.22432,-0.24354,1.294215,-2.782281,-2.415217,2.010209,-1.455159,-1.989564,0.681387,-1.33599,-0.095841,1.701276,-2.707573,-0.499668,2.625487,-2.604514,-2.387285,0.501277,-2.396258,-1.772769,-0.49151,-2.372913,-2.136359,2.251572,-4.171487174499814,-2.1068385628003705,0.7690524945511427,-2.751893639010065,-1.6913506977634476,-0.6150040018178533,-2.813149631052146,0.24406944882007475,-0.05379146033480725,-4.234414718154582,-0.19024315933946512,1.292969163728401,-2.7638832132881683,-2.4467754820975047,2.1317463494967286,-1.342484155575277,-2.009933581734968,0.7843004194893055,-1.4041330217194512,-0.09359590699064468,1.3197984047945124,-2.827224159842534,-0.503979060534599,2.6612332040333415,-2.726088315311027,-2.550497603351742,0.6308073088929217,-2.3340512671454707,-1.674210294501169,-0.5812563719511357,-2.318680727879911,-2.263743322926528,2.3398216857403393,-2.6896143636363634,-2.6988627294071317,-1.3754261818181819,-1.389736202110942,0.9811350909090909,0.9708797451475359
113,-4.343653,-2.140357,0.722367,-2.894544,-1.769852,-0.453509,-2.811706,0.097275,-0.025644,-4.255902,-0.433545,1.256837,-2.654899,-2.493779,2.21342,-1.387199,-2.102298,0.640895,-1.376641,-0.013844,1.234306,-2.872425,-0.565618,2.845016,-2.717982,-2.706232,0.504222,-2.258698,-1.558849,-0.497078,-2.296999,-2.316775,2.3923,-4.1610527877705445,-2.2069990302184976,0.8255027610647856,-2.771318780048933,-1.7719807850047913,-0.582647398276064,-2.860012909811073,0.16472032249961677,-0.029578570174859597,-4.251649100845236,-0.2893353206913898,1.3413948988026,-2.726179984836111,-2.5138645308403467,2.1674469353707018,-1.3344679441300973,-2.0572809672278307,0.7957743408111193,-1.4235999131066883,-0.1397936498582899,1.3232273135400596,-2.8175929950461094,-0.5699847625637424,2.68879274030669,-2.70994062593347,-2.6243072406212002,0.6665993656828431,-2.353393679703983,-1.746884222936717,-0.5555601919773132,-2.2812811753152884,-2.321532216358464,2.3676335981391485,-2.7155134545454542,-2.6991354451406853,-1.4548976363636366,-1.4615674912565135,0.9848301818181819,1.000780526662701
114,-4.157466,-2.241246,0.952049,-2.741799,-1.938657,-0.351348,-2.774507,0.020163,0.181732,-4.223338,-0.485199,1.416751,-2.765092,-2.582977,2.046876,-1.378226,-2.355236,0.810211,-1.36783,-0.263772,1.277809,-2.802625,-0.667118,2.738183,-2.609783,-2.803294,0.75144,-2.190115,-1.756119,-0.539538,-2.14111,-2.475606,2.406089,-4.120821692744049,-2.3570119874364006,0.9106194206564296,-2.7615565264994544,-1.914744803698537,-0.5247503237512884,-2.8510622965688843,0.02181517385156506,0.028681810801566343,-4.212842288904213,-0.4395291722260286,1.4269316864558395,-2.6581391762826634,-2.6542214435520872,2.224418095591067,-1.2963122455867548,-2.1903493075606812,0.8254660900686657,-1.386641480039689,-0.2730251670254571,1.3533084227128822,-2.751027324161414,-0.7105237440838761,2.746181821180293,-2.6706124718523503,-2.76572297827122,0.7236127914252781,-2.3433399322358093,-1.887118648950315,-0.5058659511805826,-2.210573095577896,-2.4590670577523746,2.41573129158936,-2.6501719090909095,-2.660266230041198,-1.5953691818181817,-1.602681739700492,1.0627503636363635,1.056757741413592
115,-4.06637,-2.437272,1.070253,-2.891911,-1.999128,-0.568153,-3.038151,-0.114114,0.189199,-4.208636,-0.464323,1.655068,-2.664766,-2.66606,2.334878,-1.326068,-2.166239,0.689805,-1.302464,-0.429554,1.198696,-2.591745,-0.838776,2.816582,-2.727261,-2.830827,0.788541,-2.375996,-1.847403,-0.537349,-1.921996,-2.668473,2.455926,-4.084834338876758,-2.4425979788647467,1.064656104663229,-2.863453462141864,-1.9379387900454645,-0.4706081117584965,-2.9314928302605376,-0.01927506641846355,0.14474797791973743,-4.158370633211002,-0.5420118581796058,1.6427143230411725,-2.508232390723304,-2.7516976826451733,2.236246576299112,-1.2814055189626004,-2.226414133321436,0.7376506731255041,-1.3522412352125346,-0.3262787420116584,1.3270372649331885,-2.5825263887580987,-0.825076481329172,2.820573102113922,-2.6510153557435663,-2.821640866051233,0.7396752574658576,-2.445631430512669,-1.9038569408762107,-0.4875822424726295,-2.048401063447158,-2.5544767595173883,2.3932829663284716,-2.646851272727272,-2.627964058895463,-1.6783789999999996,-1.6682968453873228,1.0994041818181817,1.104399444696279
116,-3.866827,-2.469728,1.143175,-2.892253,-1.850036,-0.518131,-3.007683,-0.100202,0.388807,-4.018286,-0.721425,1.773272,-2.408602,-2.901055,2.365831,-1.338751,-2.105024,0.811504,-1.163738,-0.418997,1.354563,-2.561732,-0.989343,2.958183,-2.445878,-2.975876,0.749285,-2.437037,-2.055436,-0.381911,-1.984565,-2.666329,2.353812,-4.01172118908875,-2.5718557985237043,1.1561861661547612,-2.8449957374424963,-1.990290401319919,-0.3943046485211896,-2.9324417242517122,-0.0955564848767656,0.28899582883211394,-4.105383446648369,-0.6940224265557394,1.8017523526855803,-2.3963901471144,-2.8886806669294702,2.271609041399901,-1.2235667337483718,-2.2876495045804233,0.7583134838769071,-1.3141955272923473,-0.4105986969637516,1.4151052667226132,-2.491133409441638,-0.9850624232973447,2.9243629284275032,-2.5807719012477826,-2.9103310430073597,0.7781100068111135,-2.4285728007402936,-1.9471573914640379,-0.42180782870330236,-1.9361372028221462,-2.687629574166639,2.42243031054505,-2.5568501818181817,-2.5695736199853005,-1.7503137272727272,-1.769894037425923,1.1816718181818182,1.1818866280210045
117,-4.008783,-2.615084,1.25061,-2.920975,-2.082307,-0.289562,-2.772996,-0.114714,0.456164,-4.12344,-0.717846,1.8405,-2.373787,-2.999483,2.391558,-1.085033,-2.296326,0.525413,-1.254231,-0.409699,1.374303,-2.465042,-1.13382,2.944026,-2.48767,-3.157305,0.789698,-2.457012,-1.880436,-0.341252,-1.727937,-2.819205,2.190046,-3.985617637325208,-2.6213532674780997,1.235380366357325,-2.879512155754583,-2.018479348318099,-0.35098720087749424,-2.9313911137352946,-0.13498693252136396,0.3661793421481244,-4.045292835132502,-0.7541131975603351,1.9148212281104642,-2.3282381017666576,-2.962399542238926,2.279708416641281,-1.2144652327273753,-2.340699091579148,0.7305747208892164,-1.27066275100253,-0.4744378709623933,1.4210960123560703,-2.3885950060982735,-1.0694931051858552,2.966795459844441,-2.572436154453187,-2.958710153615383,0.79466348943034,-2.4643459272171824,-1.9764042336018883,-0.3944800862116832,-1.86145323386393,-2.765533027403126,2.415195804581302,-2.516082363636364,-2.540182740825156,-1.8387477272727273,-1.8251463427695107,1.193773090909091,1.216267959388126
118,-3.907692,-2.610217,1.514192,-2.854305,-2.022075,-0.22859,-3.016551,-0.210136,0.614331,-3.998223,-0.681024,2.056621,-1.972485,-3.158512,2.325648,-1.235678,-2.513985,0.647511,-1.096634,-0.589074,1.189733,-2.149793,-1.158696,3.035867,-2.411339,-3.014331,1.007308,-2.496978,-2.048963,-0.540089,-1.687878,-2.861634,2.448788,-3.9001515279047663,-2.678942177008132,1.4399574652252625,-2.9293962325899354,-2.0907141196926875,-0.2378715684797683,-2.8910109395735892,-0.20723050849718616,0.4801667401906692,-3.873083329115932,-0.8115684316667466,2.1211102383853673,-2.162366731636464,-3.044465774633818,2.3345730611456057,-1.1804291090630445,-2.4375517049214928,0.6931497522965142,-1.1489361800608011,-0.5712150529355249,1.385034464863531,-2.1349374205609446,-1.1514244899573887,3.023389921914594,-2.536200680229717,-3.036130289087106,0.8767721711338268,-2.5191072551513853,-2.054546366965381,-0.317745170665533,-1.6827016156820678,-2.854399776988971,2.4283689189064654,-2.4388687272727276,-2.450756456506241,-1.8971497272727271,-1.903471699304948,1.2792109090909092,1.2933550904469577
119,-3.754478,-2.923618,1.488273,-2.896671,-1.967505,-0.12242,-2.902095,-0.259687,0.576129,-3.690131,-1.084346,2.184573,-2.061561,-3.068889,2.375054,-1.2071,-2.660462,0.528591,-1.07041,-0.513056,1.3611,-2.026658,-1.380095,3.05203,-2.553904,-2.8588,0.890364,-2.623891,-2.123809,-0.35565,-1.562715,-2.801347,2.333495,-3.8116040983854274,-2.781587314195663,1.509098181162114,-2.9543137242354645,-2.1175350423988544,-0.20191793560878324,-2.9141463037796758,-0.2575551233508133,0.5748859239029174,-3.7845597959292894,-0.9367917615062131,2.2492228105601475,-2.0166494295263258,-3.134724480258665,2.288375052185698,-1.1464540811496535,-2.4529015487029886,0.6136529238487476,-1.1143388079484244,-0.6093813910491068,1.3641932599788569,-1.9893444545138146,-1.2645177564206143,3.0369788116777428,-2.475866819546363,-3.0885981532058198,0.8558959120181852,-2.5503191445128817,-2.069244841071966,-0.3042965451013262,-1.5364841444414323,-2.9365782348408844,2.360352370026464,-2.3954194545454546,-2.3903709821789776,-1.9674194545454549,-1.9681286951819628,1.301049,1.304221887695524
120,-3.800144,-2.711095,1.565327,-2.921995,-2.236196,-0.119271,-2.958746,-0.523326,0.827348,-3.588895,-1.098846,2.231572,-1.829489,-3.183681,2.262916,-1.116985,-2.416961,0.656101,-1.07031,-0.731538,1.42903,-1.691161,-1.036132,2.896403,-2.409529,-3.352325,0.895847,-2.665073,-1.918146,-0.390398,-1.586904,-3.041341,2.069733,-3.7096891848225892,-2.883330011814665,1.5952745527363827,-2.9682920770547354,-2.186103861194793,-0.1562089272381506,-2.923801046197558,-0.33215426870158016,0.634647832072799,-3.680098636227461,-1.0445531660469975,2.350132554921054,-1.8650754496672295,-3.202446126768119,2.265651787045254,-1.1090748048012038,-2.4874634056776417,0.5498198037271822,-1.0737884981595163,-0.6499334384351043,1.314768988089455,-1.8352888632461677,-1.3383293924050474,3.029201327161709,-2.4078434839009395,-3.154851347781651,0.8627468243387415,-2.5721037001516254,-2.127904495482018,-0.2813989728031001,-1.3859999048658935,-2.9941582977084913,2.3115230470704735,-2.330839181818182,-2.3210050590086286,-2.022689727272727,-2.036475255637828,1.3022370909090908,1.3160144379201635
121,-3.572172,-3.200117,1.645384,-3.238006,-2.262246,0.064329,-2.959701,-0.489434,0.709521,-3.611021,-1.119213,2.318503,-1.685908,-3.544797,2.13012,-1.176934,-2.447633,0.452824,-1.234204,-0.782333,1.283079,-1.718612,-1.505138,2.957675,-2.326693,-3.26084,0.834578,-2.435355,-2.300188,-0.46399,-1.22123,-3.13932,2.178409,-3.5989903134996144,-3.0967231150757835,1.6342026989597827,-3.0035898654561795,-2.314781442891488,-0.13711146993001355,-2.983030748538953,-0.4858067594789288,0.7108224232643886,-3.595034961072369,-1.2824347018171824,2.4466855610943945,-1.7027569891981074,-3.3566724583150696,2.173244517174588,-1.0911773713858732,-2.55746640238306,0.437140628373212,-1.0808283777293652,-0.7444882419905432,1.2592792096825574,-1.6990708234365721,-1.5173381645938557,2.9952312010072237,-2.3381515901778482,-3.289381588701888,0.8106182381561055,-2.619210600149356,-2.2357814844052033,-0.28555853333106584,-1.2306233009210175,-3.1294851722503676,2.1950868453883503,-2.289076,-2.2674968128695685,-2.1864780909090906,-2.182759957445761,1.2827665454545454,1.2945128472581386
122,-3.639892,-3.111925,1.877005,-2.977358,-2.19862,-0.186292,-3.11083,-0.755725,0.71648,-3.404251,-1.221224,2.537087,-1.629595,-3.421616,2.16992,-1.046571,-2.713214,0.417588,-0.968059,-0.780109,1.299781,-1.284044,-1.550136,3.030862,-2.431737,-3.253916,0.887892,-2.672293,-2.306664,-0.223463,-1.037657,-3.099807,2.240128,-3.551909319244232,-3.0702251990014258,1.7850969278101032,-3.0639435682540346,-2.3336827513040226,-0.03778074382311303,-2.918145744095781,-0.49524818251398495,0.7767524278947799,-3.425800034753969,-1.2463639537135949,2.5657460800303338,-1.630706509546052,-3.3891932902442647,2.186444263422439,-1.1234057608641559,-2.6354895953928317,0.39720047002057207,-0.9902492945275643,-0.8130312356046763,1.18702553984192,-1.5033066131432808,-1.5401658284745907,2.9761866595829023,-2.3632207456213807,-3.318105818747842,0.873670786503256,-2.6892340184161174,-2.270226458567264,-0.2155193041959721,-1.1508145195669144,-3.178427548651767,2.1696261189885724,-2.200207909090909,-2.219157829821226,-2.2193596363636363,-2.2081963511105696,1.3424534545454547,1.3331317478250722
123,-3.494329,-3.102011,1.811865,-3.175725,-2.307402,-0.088952,-3.052818,-0.521573,0.90954,-3.498447,-1.272853,2.710737,-1.581609,-3.581124,2.082038,-1.165737,-2.578306,0.286496,-1.230785,-0.829705,1.161844,-1.356667,-1.698437,3.133994,-2.509825,-3.201881,0.813541,-2.642252,-2.243167,-0.094997,-1.109865,-3.323651,2.210684,-3.5250131827616196,-3.1523022691043328,1.7956317079240343,-3.1128566297836637,-2.3224066798297893,-0.005725736859880537,-2.957805326000442,-0.5236598864220186,0.8915100311970392,-3.390720696391674,-1.366732317826877,2.6590504764015854,-1.586863637645889,-3.4652410853686413,2.1110460403015994,-1.154339837962009,-2.6195764949529172,0.34339471023193774,-1.0126515112051389,-0.8357586083745805,1.2156486435514238,-1.4512291397765433,-1.6549581627368783,2.9847195281050496,-2.3680079774090688,-3.340449427080168,0.8307158880217984,-2.745687730678168,-2.2455824968153784,-0.19363525791954095,-1.1103154375216104,-3.2476851696081352,2.0871168461386294,-2.256187181818182,-2.2195901006487118,-2.241828181818182,-2.2522138725563376,1.35789,1.338133897917607
124,-3.385361,-3.244473,1.966113,-3.202338,-2.3339,0.005446,-2.990271,-0.601863,0.809488,-3.329809,-1.347163,2.826332,-1.403021,-3.47388,2.005146,-0.986228,-2.645048,0.279552,-0.885196,-0.918391,1.307321,-1.427716,-1.550869,2.892377,-2.302741,-3.580911,0.780255,-2.865304,-2.357972,-0.187236,-0.865831,-3.25799,2.015412,-3.3843057816830058,-3.2378956729255384,1.8943453350538029,-3.1322012468345894,-2.4214622199156044,0.05767223472985383,-2.9850280061361145,-0.6041752048788116,0.9181203152560857,-3.2596804580375833,-1.4350982722933472,2.7227030799561955,-1.4180676687903282,-3.4718294670225887,2.076068273655412,-1.1439145841037925,-2.638333094359897,0.27136870187400014,-1.0112293792731677,-0.8368653081388611,1.1080390134270126,-1.2923513251063805,-1.6441270907639098,2.914236374351346,-2.2913331181955114,-3.3970871731072885,0.8526199581411437,-2.7823933166949084,-2.33369714552069,-0.15670278106930957,-0.9532354332262001,-3.2367004033196687,2.0156804765436283,-2.149437818181818,-2.1503400289165073,-2.301132727272727,-2.2961155502042008,1.3363823636363634,1.3340137256290157
125,-3.381679,-3.442757,2.07289,-3.186355,-2.281799,0.093465,-2.957921,-0.570472,1.163375,-3.128523,-1.623595,2.805841,-1.250695,-3.476002,1.964237,-1.06331,-2.494034,0.226698,-0.939348,-1.03985,0.843909,-1.090968,-1.804703,2.830751,-2.212981,-3.454794,0.923967,-2.782185,-2.417591,-0.03888,-0.877279,-3.286851,1.844549,-3.2647855016988867,-3.3278809844845063,1.936585401325304,-3.1710467970266243,-2.414634528758157,0.13084945067026088,-2.9652448770205018,-0.6428797513426767,1.0705800160492505,-3.0840138882037804,-1.5691797993701677,2.845473875117046,-1.2887387894338744,-3.5493202017428045,1.9432657481030269,-1.170494223775656,-2.620449890148373,0.16843200140905007,-0.9809935248110959,-0.8634188025057927,1.084859849500078,-1.106233541631749,-1.7662454955403504,2.8631368080352484,-2.260774276945823,-3.4208596678979992,0.8014909723171132,-2.840780079676399,-2.3120419293113748,-0.1066870678284797,-0.8320777042621987,-3.306288806692029,1.85725549193045,-2.079204,-2.087743927680599,-2.3538589090909094,-2.344836350708566,1.3391638181818182,1.326840231511668
