frame,v0_x,v0_y,v0_z,v1_x,v1_y,v1_z,v2_x,v2_y,v2_z,v3_x,v3_y,v3_z,v4_x,v4_y,v4_z,v5_x,v5_y,v5_z,v6_x,v6_y,v6_z,v7_x,v7_y,v7_z,m0_x,m0_y,m0_z,m1_x,m1_y,m1_z,m2_x,m2_y,m2_z
147.000000,0.024438,-4.565023,0.875367,-1.761118,-3.260709,0.805516,-0.802361,-1.938107,1.511747,0.703990,-3.156839,1.599237,0.197537,-4.029783,-1.132223,-1.297128,-2.902777,-1.091101,-0.386400,-1.047560,-0.162324,1.190171,-2.455010,-0.217098,-1.120297,-4.278617,-0.281300,-2.110276,-3.140445,0.522878,0.515917,-3.721553,-1.214524
148.000000,-0.020654,-4.681993,0.656590,-1.589849,-3.506904,0.773109,-0.822410,-2.109945,1.428482,0.914297,-3.199360,1.508698,0.194609,-4.112149,-1.042337,-1.243063,-2.934410,-1.235459,-0.395584,-1.390912,-0.293316,1.466883,-2.508160,-0.448861,-0.919536,-4.232662,-0.445762,-1.801205,-3.186039,0.445192,0.260109,-3.587462,-1.296635
149.000000,0.023302,-4.511723,0.732385,-1.450545,-3.531783,0.755893,-0.438228,-1.977291,1.389738,1.053283,-3.082701,1.216762,0.376856,-3.865354,-1.470615,-1.133154,-2.778245,-1.203423,-0.194991,-1.349891,-0.291740,1.526722,-2.574739,-0.450056,-0.892749,-4.145444,-0.535662,-1.644225,-3.194849,0.359093,0.259733,-3.616731,-1.495284
150.000000,0.227560,-4.529554,0.548019,-1.380919,-3.560235,0.542486,-0.435499,-1.947088,1.384228,1.315796,-3.146919,1.074010,0.403595,-3.915998,-1.454949,-1.289058,-2.978902,-1.065067,-0.232985,-1.199857,-0.316152,1.469772,-2.507925,-0.890006,-0.943664,-4.292251,-0.393126,-1.686648,-3.288473,0.212471,0.276664,-3.456425,-1.640349
151.000000,0.329119,-4.602163,0.495623,-1.356049,-3.614439,0.681620,-0.010207,-2.291034,1.402507,1.416886,-3.061693,0.938131,0.432986,-3.844799,-1.211266,-1.159098,-2.963475,-1.234616,-0.200716,-1.517956,-0.553424,1.595692,-2.503087,-0.745883,-0.670385,-4.227151,-0.612208,-1.411673,-3.281024,0.434596,0.373597,-3.501983,-1.844439
152.000000,0.271014,-4.453938,0.208235,-1.145598,-3.653348,0.566550,-0.099083,-2.265859,1.502201,1.462959,-3.219715,0.783108,0.586042,-3.880789,-1.774106,-1.084234,-2.798542,-1.149290,-0.033173,-1.090568,-0.350193,1.493484,-2.178215,-0.977744,-0.590410,-4.319535,-0.680862,-1.520368,-3.296774,0.537794,0.188736,-3.474037,-1.798766
153.000000,0.597557,-4.580474,0.086669,-0.998421,-3.698480,0.492950,-0.021689,-2.056514,1.212485,1.725425,-3.151871,0.616964,0.578877,-3.879446,-1.906789,-1.100261,-2.884377,-1.206488,0.109183,-1.322047,-0.584778,1.479345,-2.323990,-1.115800,-0.715501,-4.124525,-0.717941,-1.297086,-3.299209,0.458875,0.541009,-3.531196,-2.008039
154.000000,0.756239,-4.751245,0.004782,-0.643327,-3.694334,0.636603,0.271502,-2.216940,0.960500,1.816059,-3.236463,0.636037,0.477439,-3.841699,-1.799730,-1.246812,-2.932107,-1.204890,0.107084,-1.258200,-0.630389,1.635606,-2.220032,-1.312005,-0.581131,-4.132025,-0.897760,-1.150051,-3.472363,0.671912,0.384717,-3.530215,-2.138281
155.000000,0.927885,-4.463640,-0.292883,-0.873619,-3.629613,0.416592,0.393247,-2.185974,1.063909,2.097105,-3.148255,0.254910,0.500317,-3.750958,-1.988140,-1.045981,-2.761854,-1.170070,0.108016,-1.453376,-0.688091,1.701933,-2.141939,-1.550938,-0.460780,-4.183788,-0.797049,-0.906817,-3.484332,0.499138,0.395342,-3.358258,-2.241377
156.000000,1.075128,-4.580808,-0.149570,-0.636910,-3.675416,0.467465,0.524565,-2.172333,1.009445,2.455466,-3.075800,-0.014845,0.540096,-3.929942,-2.109279,-1.037758,-2.756878,-1.105185,0.073464,-1.295419,-0.803834,1.563169,-2.135507,-1.752117,-0.351705,-4.213365,-0.853712,-0.677519,-3.590831,0.211274,0.363874,-3.298518,-2.285518
157.000000,1.076497,-4.611573,-0.483175,-0.281058,-3.935817,0.446542,0.807908,-2.270388,1.090504,2.229216,-3.033917,-0.030372,0.463204,-3.861567,-2.237590,-0.880954,-2.859403,-1.276007,0.280298,-1.297069,-0.808428,1.708906,-2.038114,-1.522602,-0.141568,-3.983057,-1.014729,-0.803442,-3.469209,0.393437,0.261262,-3.270228,-2.346022
158.000000,1.273770,-4.515006,-0.632599,-0.266702,-3.801834,0.324055,1.140023,-2.180816,0.813727,2.322399,-2.703586,-0.376766,0.487709,-3.587754,-2.221452,-0.827346,-2.633587,-1.125212,0.148805,-1.271759,-0.752782,1.914963,-2.200835,-1.768953,-0.119099,-3.998179,-1.027026,-0.624375,-3.412694,0.432273,0.458753,-3.205122,-2.515620
159.000000,1.194206,-4.453245,-0.759512,-0.141362,-3.811376,0.355408,0.987832,-2.263645,0.639122,2.489752,-3.033411,-0.614180,0.740075,-3.454631,-2.437887,-0.829811,-2.760475,-1.036892,0.242001,-1.117369,-0.860370,1.585144,-1.931830,-1.880488,0.210078,-4.182585,-0.996664,-0.416835,-3.419239,0.201920,0.227690,-3.231082,-2.508265
160.000000,1.393908,-4.434891,-0.837301,0.188102,-3.599555,0.399584,1.188172,-2.041330,0.606081,2.730775,-2.759657,-0.585726,0.394625,-3.620493,-2.297678,-0.802544,-2.781351,-1.056078,0.465718,-1.177662,-0.844232,1.694691,-1.859116,-2.066000,0.015033,-3.932783,-1.126027,-0.293569,-3.580607,0.231332,0.319429,-2.978561,-2.647795
161.000000,1.580213,-4.528001,-1.101448,0.151364,-3.784145,0.292508,1.536348,-2.147138,0.458986,2.849736,-2.848676,-0.788630,0.549191,-3.527594,-2.469317,-0.661330,-2.950268,-1.157678,0.445567,-1.157336,-0.717524,1.652885,-1.932989,-2.275403,0.051098,-4.051830,-1.079266,-0.143554,-3.466297,0.137430,0.283819,-3.082178,-2.441323
162.000000,1.632509,-4.639973,-1.407537,0.480866,-3.698022,0.301441,1.669843,-2.040989,0.435580,2.925104,-2.980866,-1.072499,0.374957,-3.448928,-2.547806,-0.615455,-2.754806,-1.164393,0.529734,-1.308555,-0.709671,1.700922,-1.868148,-2.158642,0.098431,-4.103526,-1.305675,0.127648,-3.467408,0.358264,0.591305,-3.220443,-2.579694
163.000000,1.698045,-4.432058,-1.398137,0.562122,-3.584817,0.298472,1.824071,-2.005763,0.247835,2.789440,-2.978809,-1.221255,0.577306,-3.355378,-2.571060,-0.680729,-2.665201,-1.011629,0.702435,-1.322387,-0.819597,1.611112,-1.792991,-2.347711,0.323989,-4.047722,-1.231460,0.155838,-3.394058,0.238799,0.441266,-2.993511,-2.714794
164.000000,1.766142,-4.235495,-1.531390,0.893001,-3.781864,-0.034482,1.930874,-2.238282,0.311221,2.882884,-2.607268,-1.324838,0.549011,-3.243002,-2.522980,-0.449259,-2.806217,-1.173206,0.643510,-1.167571,-0.840387,1.691620,-1.616550,-2.535953,0.402111,-3.813518,-1.230125,0.479066,-3.564711,0.169487,0.241086,-2.939513,-2.598761
165.000000,1.904111,-4.403997,-1.403201,1.035648,-3.871066,0.066530,2.162235,-1.925244,0.105316,3.171400,-2.494402,-1.537471,0.545045,-3.353967,-2.663525,-0.353512,-2.645723,-0.843427,0.722833,-1.273752,-0.849158,1.749645,-1.590726,-2.570433,0.513825,-3.747477,-1.254411,0.624891,-3.546792,0.187866,0.488254,-2.847598,-2.678176
166.000000,1.956666,-4.101331,-1.498417,1.222950,-3.705179,0.060928,2.072652,-1.992318,0.137756,3.180925,-2.635751,-1.665757,0.538337,-3.088845,-2.695199,-0.039303,-2.650149,-1.033241,0.872771,-1.111779,-1.058021,1.872581,-1.474069,-2.536913,0.611906,-4.002090,-1.365171,0.924196,-3.590879,-0.077618,0.302256,-2.786699,-2.654477
167.000000,2.151139,-4.086077,-1.777267,1.470364,-3.844707,0.053388,2.529981,-2.157701,-0.117458,3.120209,-2.556927,-1.697904,0.525468,-3.216342,-2.722912,-0.028691,-2.672375,-0.873599,0.964961,-0.885408,-0.900693,1.834988,-1.450592,-2.647892,0.939827,-3.932089,-1.372253,0.894742,-3.376140,0.313969,0.494545,-2.592877,-2.669634
168.000000,2.109899,-4.252068,-1.702232,1.568878,-3.717571,0.080776,2.522230,-1.955769,-0.075306,3.307818,-2.419364,-2.056926,0.603012,-2.964650,-2.659360,0.048522,-2.757514,-0.805275,1.006087,-0.906319,-0.805512,1.761988,-1.288821,-2.593289,0.811647,-3.886763,-1.353009,1.142359,-3.487984,0.075992,0.234576,-2.853335,-2.688598
169.000000,2.228612,-4.151495,-2.000453,1.880984,-3.537798,0.056941,2.806371,-1.838143,-0.220314,3.221142,-2.605381,-1.923911,0.759274,-3.062907,-2.666807,0.011538,-2.592751,-0.634311,0.988949,-0.904862,-0.814975,1.692883,-1.276480,-2.700736,0.868665,-3.766537,-1.267255,1.414480,-3.410196,-0.046226,0.302376,-2.509727,-2.580110
170.000000,2.332779,-3.768484,-1.987509,1.866624,-3.659052,-0.418356,2.893394,-1.941744,-0.197403,3.304360,-2.278363,-2.342748,0.522482,-2.897294,-2.445139,0.197208,-2.574996,-0.593114,1.178796,-0.872286,-0.835849,1.755886,-1.231008,-2.660323,0.895402,-3.630455,-1.163035,1.447537,-3.441325,0.070610,0.429391,-2.597279,-2.819612
171.000000,2.454997,-3.794394,-2.347807,1.959848,-3.415072,-0.073795,3.141957,-1.876811,-0.314962,3.333473,-2.044930,-2.365782,0.548770,-2.780703,-2.586925,0.468723,-2.650327,-0.633030,1.266123,-0.869749,-0.880092,1.608074,-1.312665,-2.617782,1.139764,-3.828009,-1.240972,1.972116,-3.374199,-0.050792,0.646739,-2.614760,-2.477248
172.000000,2.384011,-3.658219,-2.212150,2.130563,-3.627008,-0.308097,3.079825,-1.800310,-0.464457,3.216736,-1.940422,-2.432014,0.517212,-2.834813,-2.531987,0.283757,-2.523978,-0.669330,1.629598,-0.777949,-0.738728,1.569601,-1.101687,-2.611668,1.159654,-3.628354,-1.367002,1.833894,-3.380871,-0.229967,0.478441,-2.394394,-2.490301
173.000000,2.597643,-3.703434,-2.418526,2.422034,-3.448130,-0.289344,3.264628,-1.701811,-0.516611,3.434207,-2.161556,-2.519933,0.832884,-2.830512,-2.546293,0.544462,-2.651085,-0.720626,1.537043,-0.774945,-0.666683,1.617024,-1.008428,-2.545258,1.236759,-3.613547,-1.395059,2.121518,-3.169352,-0.119349,0.411084,-2.331776,-2.436918
174.000000,2.446330,-3.775353,-2.550517,2.524676,-3.478405,-0.362792,3.426071,-1.782194,-0.574655,3.260838,-1.734224,-2.696318,0.659843,-2.793485,-2.366909,0.689992,-2.552357,-0.348039,1.665937,-0.693362,-0.718601,1.478800,-0.923073,-2.642945,1.411390,-3.511495,-1.336200,2.067490,-3.081930,-0.108406,0.494565,-2.390538,-2.222869
175.000000,2.345382,-3.497619,-2.459589,2.637878,-3.318344,-0.559609,3.473772,-1.572497,-0.436983,3.369121,-1.713801,-2.645139,0.894644,-2.799133,-2.343733,0.697158,-2.720383,-0.335812,1.780924,-0.728298,-0.586628,1.917512,-0.880317,-2.512633,1.375938,-3.419231,-1.365986,2.351514,-3.045286,-0.009871,0.465701,-2.478690,-2.197418
176.000000,2.772285,-3.477468,-2.355531,2.921047,-3.310418,-0.572779,3.406501,-1.479539,-0.801635,3.392776,-1.795025,-2.723939,0.727151,-2.532468,-2.385403,1.118342,-2.496929,-0.464111,1.860927,-0.649443,-0.512169,1.733172,-0.798613,-2.517445,1.421703,-3.309855,-1.304937,2.509351,-3.370207,-0.018777,0.360176,-2.248796,-2.025130
177.000000,2.403668,-3.513012,-2.711425,2.985417,-3.327076,-0.246812,3.651628,-1.565953,-0.846443,3.385383,-1.611932,-2.688162,0.651744,-2.632222,-2.366261,0.917239,-2.454766,-0.257047,1.914199,-0.479869,-0.354511,1.553868,-0.874706,-2.493476,1.562042,-3.398711,-1.370170,2.640412,-3.167106,-0.262281,0.538465,-2.095121,-2.044074
178.000000,2.666902,-3.368763,-2.685172,3.082080,-3.290642,-0.556851,3.604737,-1.256629,-0.788533,3.190850,-1.605608,-2.622948,0.704237,-2.512087,-2.317704,1.247104,-2.389585,-0.085138,1.943376,-0.705816,-0.378373,1.679750,-0.772758,-2.249730,1.714467,-3.162861,-1.280366,2.603132,-3.088506,-0.127960,0.466767,-2.111560,-1.855491
179.000000,2.261563,-3.008707,-2.628982,3.219145,-3.150053,-0.510964,3.972569,-1.337743,-1.006827,3.394691,-1.536054,-2.755004,0.699062,-2.237963,-1.972144,1.490436,-2.320534,-0.261394,2.103343,-0.434361,-0.350240,1.690458,-0.495732,-2.365694,1.718314,-3.198779,-1.473717,3.167092,-2.970142,-0.146119,0.440441,-1.890046,-1.492873
180.000000,2.426519,-3.001935,-2.545213,3.132265,-3.020764,-0.599227,3.951361,-1.112448,-1.141475,3.133896,-1.224402,-2.834997,0.770971,-2.216712,-1.825281,1.656544,-2.300963,0.044624,2.250930,-0.242255,-0.389100,1.777923,-0.453170,-2.308133,2.020285,-3.131525,-1.122314,3.260913,-2.917693,-0.362358,0.742290,-1.956312,-1.519342
181.000000,2.345840,-2.935915,-2.606665,3.563446,-2.932660,-0.702398,4.132119,-1.240200,-0.865182,3.445724,-1.086709,-2.684889,0.822080,-2.311856,-1.757730,1.759391,-2.285898,0.108377,2.431909,-0.491718,-0.194644,1.650721,-0.360385,-1.947681,1.845471,-3.030415,-1.285850,3.159910,-2.947944,-0.430979,0.639979,-1.919840,-1.370380
182.000000,2.527368,-3.039181,-2.417294,3.418803,-2.922070,-0.723288,4.167845,-0.938902,-1.027492,3.118725,-0.794884,-2.819317,0.903350,-2.070248,-1.614144,1.901034,-1.953002,0.096757,2.474707,-0.322684,-0.076029,1.412803,-0.495318,-2.005251,1.885563,-3.050872,-1.076403,3.308681,-2.957121,-0.362673,0.834898,-2.010113,-1.233033
183.000000,2.635310,-2.683843,-2.389005,3.819840,-2.869430,-0.796141,4.162914,-0.952865,-0.964977,3.023997,-0.984599,-2.684301,1.061898,-2.137499,-1.425216,2.040076,-2.005727,0.200550,2.713436,-0.010796,-0.058257,1.569746,-0.148183,-1.858350,2.367334,-2.919685,-1.108379,3.433926,-2.630574,-0.314787,0.756520,-1.725308,-1.322213
184.000000,2.562164,-2.631399,-2.310811,3.612178,-2.875757,-0.933241,4.119777,-0.721057,-1.001091,3.139863,-0.661346,-2.780406,0.994895,-2.069103,-1.408068,1.995218,-2.080621,0.256784,2.788709,-0.204495,-0.067710,1.481461,-0.135385,-1.615462,2.091455,-2.856413,-1.008995,3.558403,-2.721263,-0.409282,0.754188,-1.690437,-1.113102
185.000000,2.636211,-2.339268,-2.529565,3.824579,-2.731273,-0.773501,4.167931,-0.705386,-1.275614,3.032526,-0.770999,-2.671973,0.967884,-1.915302,-1.273146,2.281368,-2.041271,0.250975,2.837151,0.002141,-0.061371,1.692062,0.084466,-1.631070,2.135040,-2.760641,-1.035227,3.922452,-2.577568,-0.542219,0.817651,-1.559037,-0.929386
186.000000,2.516922,-2.372961,-2.445265,3.840549,-2.567615,-0.840328,4.386670,-0.671394,-1.208852,2.957814,-0.699727,-2.677637,1.290586,-1.993665,-1.173625,2.346897,-1.930251,0.436706,2.900570,-0.177936,0.094537,1.427358,0.025625,-1.315727,2.227521,-2.868021,-0.767908,3.772181,-2.382489,-0.505755,0.984442,-1.566886,-0.806457
187.000000,2.504948,-2.401458,-2.473827,3.944790,-2.496445,-0.952469,4.231826,-0.383556,-1.148884,3.029914,-0.466436,-2.814485,1.348978,-1.846301,-1.025231,2.614710,-1.830284,0.452356,3.142687,0.088722,0.047234,1.528107,0.182981,-1.521401,2.406969,-2.780090,-0.916267,3.893360,-2.443492,-0.572527,0.962484,-1.324315,-0.374797
188.000000,2.351396,-2.099304,-2.318468,3.981631,-2.377519,-1.027779,4.468595,-0.420964,-1.299900,2.738641,-0.409236,-2.733100,1.209671,-1.894861,-0.827953,2.846569,-1.768941,0.512093,3.102348,0.236755,0.276956,1.577166,0.019843,-1.052450,2.571139,-2.620768,-0.779870,3.968649,-2.334298,-0.791510,1.124701,-1.399397,-0.466484
189.000000,2.445704,-2.226914,-2.171277,3.996381,-2.363247,-0.850420,4.472633,-0.382616,-1.212445,2.855899,-0.139891,-2.655296,1.366206,-1.767272,-0.685831,3.106915,-1.798119,0.534966,2.984304,0.257868,0.160529,1.526908,0.203760,-0.786956,2.628686,-2.492396,-0.716395,4.018396,-2.206906,-0.559204,1.321370,-1.342462,-0.194686
190.000000,2.374216,-1.970697,-2.137654,3.950715,-2.204978,-0.993840,4.472512,-0.226945,-1.387373,2.738709,-0.077477,-2.374034,1.416836,-1.543617,-0.556324,2.911690,-1.869299,0.699144,3.440770,0.159269,0.340959,1.794110,0.361103,-0.717440,2.492140,-2.326221,-0.776471,4.029933,-2.157386,-0.647214,1.282672,-1.526105,0.011490
191.000000,2.490579,-2.133086,-1.944396,4.010211,-1.971622,-1.024428,4.378424,-0.111648,-1.143703,2.538135,0.086614,-2.179441,1.457849,-1.348339,-0.395459,3.195399,-1.710385,0.805435,3.383183,0.225618,0.565368,1.621342,0.242100,-0.641582,2.729572,-2.170906,-0.607128,4.331362,-2.157351,-0.653259,1.358812,-1.336235,0.083513
192.000000,2.411832,-1.876371,-1.935110,4.110545,-2.040080,-1.040853,4.347648,0.007541,-1.254442,2.597265,0.096419,-2.049874,1.332537,-1.588285,0.090354,3.118003,-1.767164,0.805332,3.261046,0.316224,0.718335,1.541948,0.257155,-0.565693,2.810368,-2.112247,-0.602790,4.315238,-1.778450,-0.448617,1.448128,-1.497601,0.151683
193.000000,2.262774,-1.751540,-1.867927,4.242158,-1.707885,-1.055122,4.450867,0.178540,-1.238139,2.606859,0.259681,-1.849994,1.370641,-1.503150,-0.045401,3.383242,-1.434519,0.775997,3.407824,0.501038,0.647299,1.531046,0.526088,-0.398397,2.703223,-2.228287,-0.402767,4.297028,-1.939237,-0.555812,1.416463,-1.176977,0.309584
194.000000,2.229594,-1.569341,-1.690874,4.270598,-1.729227,-1.012311,4.268935,0.281039,-1.181931,2.432139,0.183700,-1.892795,1.617471,-1.455146,-0.006933,3.599342,-1.439218,0.798660,3.513858,0.413298,0.768904,1.770589,0.541655,-0.010449,2.733566,-1.899941,-0.279714,4.268082,-1.764158,-0.920081,1.500482,-1.286287,0.559644
195.000000,2.192453,-1.648933,-1.659181,4.185520,-1.551907,-1.234437,4.264427,0.245714,-1.111391,2.445759,0.384537,-1.864764,1.602750,-1.547934,0.308110,3.531502,-1.315929,0.751267,3.639141,0.425140,0.603585,1.672946,0.765681,0.047593,2.868782,-1.998934,-0.472651,4.318212,-1.529563,-0.791420,1.819766,-1.179433,0.650280
196.000000,2.235476,-1.476025,-1.509965,4.093110,-1.473642,-1.280564,4.051871,0.567789,-1.068020,2.201620,0.558687,-1.613498,1.787171,-1.460959,0.337064,3.626762,-1.264775,1.146743,3.747480,0.516984,0.807879,1.960209,0.745381,0.205756,2.989448,-1.804224,-0.378707,4.384363,-1.375664,-0.562708,1.823535,-1.072114,0.970472
197.000000,2.017348,-1.261894,-1.528456,4.212297,-1.392661,-0.910167,4.234815,0.506746,-0.994056,2.373403,0.778401,-1.567106,1.757096,-1.179175,0.504004,3.924328,-1.240390,0.658469,3.868944,0.706286,0.821817,1.830750,0.882911,0.586850,2.955055,-1.813199,-0.210585,4.350229,-1.439460,-0.631094,1.968300,-0.823785,1.118569
198.000000,2.024581,-1.120714,-1.359836,4.148227,-1.297380,-1.130421,4.157987,0.485011,-1.271144,2.126747,0.803686,-1.369623,1.700235,-1.211000,0.759168,3.901842,-1.173807,1.072375,3.934752,0.751255,0.860691,1.769240,0.858161,0.763306,3.024098,-1.546810,-0.167325,4.475821,-1.260465,-0.547723,2.012682,-0.848259,1.281385
199.000000,2.027619,-1.078946,-1.005198,4.030029,-1.255454,-0.801437,4.021028,0.892057,-0.934880,2.010788,0.797974,-1.143453,1.749727,-1.093436,0.886613,3.898407,-1.241570,1.139873,3.960431,1.055436,0.919709,1.865709,0.961818,0.805788,2.862237,-1.446913,-0.130356,4.141069,-0.988514,-0.748987,2.046771,-1.036260,1.443802
